ID,Product Name,Category,Price,Tax
5334,Product_5334,Category_10,208.09,1.96
5335,Product_5335,Category_5,197.23,15.25
5336,Product_5336,Category_4,450.45,7.07
5337,Product_5337,Category_8,454.08,4.87
5338,Product_5338,Category_1,82.79,1.59
5339,Product_5339,Category_8,266.30,4.87
5340,Product_5340,Category_7,429.77,15.23
5341,Product_5341,Category_12,317.67,16.64
5342,Product_5342,Category_15,155.11,5.71
5343,Product_5343,Category_17,150.51,8.62
5344,Product_5344,Category_13,203.55,9.82
5345,Product_5345,Category_14,162.98,18.89
5346,Product_5346,Category_12,7.73,16.64
5347,Product_5347,Category_5,57.12,15.25
5348,Product_5348,Category_14,47.18,18.89
5349,Product_5349,Category_20,136.89,7.01
5350,Product_5350,Category_1,94.05,1.59
5351,Product_5351,Category_6,92.48,10.37
5352,Product_5352,Category_5,4.28,15.25
5353,Product_5353,Category_17,186.46,8.62
5354,Product_5354,Category_4,453.44,7.07
5355,Product_5355,Category_7,370.92,15.23
5356,Product_5356,Category_13,430.61,9.82
5357,Product_5357,Category_1,67.68,1.59
5358,Product_5358,Category_5,400.53,15.25
5359,Product_5359,Category_6,35.24,10.37
5360,Product_5360,Category_10,267.98,1.96
5361,Product_5361,Category_16,368.85,10.21
5362,Product_5362,Category_2,173.04,5.19
5363,Product_5363,Category_13,421.26,9.82
5364,Product_5364,Category_13,383.33,9.82
5365,Product_5365,Category_17,400.65,8.62
5366,Product_5366,Category_12,32.40,16.64
5367,Product_5367,Category_20,114.35,7.01
5368,Product_5368,Category_3,412.55,9.60
5369,Product_5369,Category_4,218.68,7.07
5370,Product_5370,Category_19,228.63,12.09
5371,Product_5371,Category_11,35.74,2.04
5372,Product_5372,Category_16,366.01,10.21
5373,Product_5373,Category_5,418.64,15.25
5374,Product_5374,Category_11,236.17,2.04
5375,Product_5375,Category_15,234.44,5.71
5376,Product_5376,Category_11,69.80,2.04
5377,Product_5377,Category_18,355.30,1.76
5378,Product_5378,Category_13,286.17,9.82
5379,Product_5379,Category_12,100.86,16.64
5380,Product_5380,Category_11,218.80,2.04
5381,Product_5381,Category_4,67.80,7.07
5382,Product_5382,Category_9,375.50,17.02
5383,Product_5383,Category_12,361.75,16.64
5384,Product_5384,Category_20,134.28,7.01
5385,Product_5385,Category_18,115.54,1.76
5386,Product_5386,Category_12,86.78,16.64
5387,Product_5387,Category_17,340.11,8.62
5388,Product_5388,Category_2,431.59,5.19
5389,Product_5389,Category_7,273.64,15.23
5390,Product_5390,Category_5,248.72,15.25
5391,Product_5391,Category_19,187.11,12.09
5392,Product_5392,Category_11,27.26,2.04
5393,Product_5393,Category_19,150.77,12.09
5394,Product_5394,Category_15,384.99,5.71
5395,Product_5395,Category_13,157.36,9.82
5396,Product_5396,Category_10,131.15,1.96
5397,Product_5397,Category_11,379.64,2.04
5398,Product_5398,Category_10,136.85,1.96
5399,Product_5399,Category_2,131.04,5.19
5400,Product_5400,Category_16,294.82,10.21
5401,Product_5401,Category_17,373.39,8.62
5402,Product_5402,Category_19,497.31,12.09
5403,Product_5403,Category_5,130.10,15.25
5404,Product_5404,Category_11,270.14,2.04
5405,Product_5405,Category_11,325.94,2.04
5406,Product_5406,Category_6,397.88,10.37
5407,Product_5407,Category_6,297.08,10.37
5408,Product_5408,Category_13,233.98,9.82
5409,Product_5409,Category_14,64.21,18.89
5410,Product_5410,Category_12,210.94,16.64
5411,Product_5411,Category_5,291.11,15.25
5412,Product_5412,Category_8,183.61,4.87
5413,Product_5413,Category_12,435.42,16.64
5414,Product_5414,Category_1,316.44,1.59
5415,Product_5415,Category_5,91.73,15.25
5416,Product_5416,Category_10,180.03,1.96
5417,Product_5417,Category_14,309.57,18.89
5418,Product_5418,Category_17,316.42,8.62
5419,Product_5419,Category_14,338.11,18.89
5420,Product_5420,Category_18,44.20,1.76
5421,Product_5421,Category_8,42.10,4.87
5422,Product_5422,Category_11,155.71,2.04
5423,Product_5423,Category_4,285.97,7.07
5424,Product_5424,Category_13,11.51,9.82
5425,Product_5425,Category_4,192.94,7.07
5426,Product_5426,Category_11,79.86,2.04
5427,Product_5427,Category_9,329.80,17.02
5428,Product_5428,Category_14,232.92,18.89
5429,Product_5429,Category_7,378.03,15.23
5430,Product_5430,Category_9,75.18,17.02
5431,Product_5431,Category_4,364.26,7.07
5432,Product_5432,Category_8,43.09,4.87
5433,Product_5433,Category_20,12.66,7.01
5434,Product_5434,Category_14,106.32,18.89
5435,Product_5435,Category_18,322.68,1.76
5436,Product_5436,Category_4,119.32,7.07
5437,Product_5437,Category_15,123.13,5.71
5438,Product_5438,Category_18,45.61,1.76
5439,Product_5439,Category_8,235.20,4.87
5440,Product_5440,Category_18,273.66,1.76
5441,Product_5441,Category_15,230.00,5.71
5442,Product_5442,Category_20,387.81,7.01
5443,Product_5443,Category_13,34.60,9.82
5444,Product_5444,Category_17,442.39,8.62
5445,Product_5445,Category_7,394.51,15.23
5446,Product_5446,Category_3,135.80,9.60
5447,Product_5447,Category_20,233.37,7.01
5448,Product_5448,Category_1,335.86,1.59
5449,Product_5449,Category_18,87.91,1.76
5450,Product_5450,Category_7,129.68,15.23
5451,Product_5451,Category_17,293.77,8.62
5452,Product_5452,Category_7,293.21,15.23
5453,Product_5453,Category_10,238.10,1.96
5454,Product_5454,Category_4,421.52,7.07
5455,Product_5455,Category_7,68.70,15.23
5456,Product_5456,Category_17,251.41,8.62
5457,Product_5457,Category_6,4.73,10.37
5458,Product_5458,Category_9,71.24,17.02
5459,Product_5459,Category_16,314.34,10.21
5460,Product_5460,Category_14,140.90,18.89
5461,Product_5461,Category_19,354.41,12.09
5462,Product_5462,Category_13,328.86,9.82
5463,Product_5463,Category_3,69.38,9.60
5464,Product_5464,Category_15,225.44,5.71
5465,Product_5465,Category_9,251.21,17.02
5466,Product_5466,Category_12,421.50,16.64
5467,Product_5467,Category_2,140.03,5.19
5468,Product_5468,Category_17,354.10,8.62
5469,Product_5469,Category_7,415.54,15.23
5470,Product_5470,Category_10,171.39,1.96
5471,Product_5471,Category_11,285.75,2.04
5472,Product_5472,Category_5,397.90,15.25
5473,Product_5473,Category_15,23.53,5.71
5474,Product_5474,Category_16,308.54,10.21
5475,Product_5475,Category_6,445.09,10.37
5476,Product_5476,Category_8,46.77,4.87
5477,Product_5477,Category_1,384.40,1.59
5478,Product_5478,Category_16,426.54,10.21
5479,Product_5479,Category_13,14.09,9.82
5480,Product_5480,Category_20,330.93,7.01
5481,Product_5481,Category_18,199.46,1.76
5482,Product_5482,Category_12,329.31,16.64
5483,Product_5483,Category_5,471.60,15.25
5484,Product_5484,Category_15,294.43,5.71
5485,Product_5485,Category_20,250.65,7.01
5486,Product_5486,Category_2,196.23,5.19
5487,Product_5487,Category_2,87.92,5.19
5488,Product_5488,Category_11,421.11,2.04
5489,Product_5489,Category_19,357.87,12.09
5490,Product_5490,Category_5,256.12,15.25
5491,Product_5491,Category_14,156.77,18.89
5492,Product_5492,Category_16,170.94,10.21
5493,Product_5493,Category_5,0.30,15.25
5494,Product_5494,Category_8,332.46,4.87
5495,Product_5495,Category_8,473.46,4.87
5496,Product_5496,Category_18,132.56,1.76
5497,Product_5497,Category_5,337.07,15.25
5498,Product_5498,Category_9,263.29,17.02
5499,Product_5499,Category_17,53.92,8.62
5500,Product_5500,Category_5,53.06,15.25
5501,Product_5501,Category_19,388.38,12.09
5502,Product_5502,Category_8,274.94,4.87
5503,Product_5503,Category_15,258.63,5.71
5504,Product_5504,Category_12,399.97,16.64
5505,Product_5505,Category_10,330.28,1.96
5506,Product_5506,Category_12,27.35,16.64
5507,Product_5507,Category_11,183.51,2.04
5508,Product_5508,Category_1,314.85,1.59
5509,Product_5509,Category_20,433.28,7.01
5510,Product_5510,Category_2,23.88,5.19
5511,Product_5511,Category_4,68.84,7.07
5512,Product_5512,Category_4,429.03,7.07
5513,Product_5513,Category_3,176.75,9.60
5514,Product_5514,Category_11,119.67,2.04
5515,Product_5515,Category_4,304.29,7.07
5516,Product_5516,Category_4,298.87,7.07
5517,Product_5517,Category_16,147.10,10.21
5518,Product_5518,Category_12,285.86,16.64
5519,Product_5519,Category_4,379.75,7.07
5520,Product_5520,Category_18,387.04,1.76
5521,Product_5521,Category_1,480.99,1.59
5522,Product_5522,Category_15,170.44,5.71
5523,Product_5523,Category_6,396.61,10.37
5524,Product_5524,Category_2,149.18,5.19
5525,Product_5525,Category_11,280.55,2.04
5526,Product_5526,Category_4,419.57,7.07
5527,Product_5527,Category_14,302.28,18.89
5528,Product_5528,Category_18,445.49,1.76
5529,Product_5529,Category_1,51.82,1.59
5530,Product_5530,Category_8,16.60,4.87
5531,Product_5531,Category_18,31.56,1.76
5532,Product_5532,Category_18,463.97,1.76
5533,Product_5533,Category_12,112.00,16.64
5534,Product_5534,Category_11,310.89,2.04
5535,Product_5535,Category_4,114.13,7.07
5536,Product_5536,Category_10,128.14,1.96
5537,Product_5537,Category_8,237.06,4.87
5538,Product_5538,Category_3,101.30,9.60
5539,Product_5539,Category_18,124.74,1.76
5540,Product_5540,Category_14,401.84,18.89
5541,Product_5541,Category_5,73.87,15.25
5542,Product_5542,Category_14,297.32,18.89
5543,Product_5543,Category_3,72.27,9.60
5544,Product_5544,Category_6,279.98,10.37
5545,Product_5545,Category_20,368.86,7.01
5546,Product_5546,Category_19,447.58,12.09
5547,Product_5547,Category_9,346.09,17.02
5548,Product_5548,Category_13,490.50,9.82
5549,Product_5549,Category_13,329.31,9.82
5550,Product_5550,Category_8,386.38,4.87
5551,Product_5551,Category_9,475.55,17.02
5552,Product_5552,Category_20,51.36,7.01
5553,Product_5553,Category_4,270.27,7.07
5554,Product_5554,Category_3,92.90,9.60
5555,Product_5555,Category_8,363.32,4.87
5556,Product_5556,Category_16,396.35,10.21
5557,Product_5557,Category_14,319.43,18.89
5558,Product_5558,Category_2,79.70,5.19
5559,Product_5559,Category_17,137.70,8.62
5560,Product_5560,Category_4,3.12,7.07
5561,Product_5561,Category_13,156.95,9.82
5562,Product_5562,Category_19,252.18,12.09
5563,Product_5563,Category_6,349.81,10.37
5564,Product_5564,Category_2,319.99,5.19
5565,Product_5565,Category_9,242.72,17.02
5566,Product_5566,Category_6,222.98,10.37
5567,Product_5567,Category_17,418.70,8.62
5568,Product_5568,Category_17,493.54,8.62
5569,Product_5569,Category_17,333.27,8.62
5570,Product_5570,Category_11,344.10,2.04
5571,Product_5571,Category_5,236.50,15.25
5572,Product_5572,Category_18,84.75,1.76
5573,Product_5573,Category_8,289.09,4.87
5574,Product_5574,Category_14,50.26,18.89
5575,Product_5575,Category_9,49.83,17.02
5576,Product_5576,Category_17,140.75,8.62
5577,Product_5577,Category_17,85.95,8.62
5578,Product_5578,Category_2,483.26,5.19
5579,Product_5579,Category_20,296.93,7.01
5580,Product_5580,Category_18,217.45,1.76
5581,Product_5581,Category_14,308.54,18.89
5582,Product_5582,Category_5,75.67,15.25
5583,Product_5583,Category_11,425.08,2.04
5584,Product_5584,Category_13,50.65,9.82
5585,Product_5585,Category_13,187.36,9.82
5586,Product_5586,Category_19,484.74,12.09
5587,Product_5587,Category_19,384.70,12.09
5588,Product_5588,Category_12,22.13,16.64
5589,Product_5589,Category_20,312.97,7.01
5590,Product_5590,Category_5,134.16,15.25
5591,Product_5591,Category_14,39.50,18.89
5592,Product_5592,Category_13,25.35,9.82
5593,Product_5593,Category_14,116.72,18.89
5594,Product_5594,Category_8,422.13,4.87
5595,Product_5595,Category_16,71.77,10.21
5596,Product_5596,Category_14,182.91,18.89
5597,Product_5597,Category_7,67.54,15.23
5598,Product_5598,Category_19,39.62,12.09
5599,Product_5599,Category_20,188.59,7.01
5600,Product_5600,Category_7,184.37,15.23
5601,Product_5601,Category_5,457.84,15.25
5602,Product_5602,Category_19,71.76,12.09
5603,Product_5603,Category_12,1.24,16.64
5604,Product_5604,Category_10,455.34,1.96
5605,Product_5605,Category_3,306.05,9.60
5606,Product_5606,Category_20,181.51,7.01
5607,Product_5607,Category_4,434.15,7.07
5608,Product_5608,Category_12,321.30,16.64
5609,Product_5609,Category_6,94.59,10.37
5610,Product_5610,Category_5,57.69,15.25
5611,Product_5611,Category_11,100.38,2.04
5612,Product_5612,Category_8,409.99,4.87
5613,Product_5613,Category_15,212.48,5.71
5614,Product_5614,Category_8,10.69,4.87
5615,Product_5615,Category_10,351.10,1.96
5616,Product_5616,Category_18,113.54,1.76
5617,Product_5617,Category_19,447.68,12.09
5618,Product_5618,Category_1,207.75,1.59
5619,Product_5619,Category_6,311.45,10.37
5620,Product_5620,Category_19,85.95,12.09
5621,Product_5621,Category_8,7.12,4.87
5622,Product_5622,Category_11,245.27,2.04
5623,Product_5623,Category_5,326.86,15.25
5624,Product_5624,Category_5,477.23,15.25
5625,Product_5625,Category_14,289.01,18.89
5626,Product_5626,Category_1,167.20,1.59
5627,Product_5627,Category_11,424.77,2.04
5628,Product_5628,Category_20,313.10,7.01
5629,Product_5629,Category_20,152.54,7.01
5630,Product_5630,Category_16,443.33,10.21
5631,Product_5631,Category_12,42.72,16.64
5632,Product_5632,Category_16,323.19,10.21
5633,Product_5633,Category_16,386.92,10.21
5634,Product_5634,Category_2,363.21,5.19
5635,Product_5635,Category_17,121.59,8.62
5636,Product_5636,Category_3,414.66,9.60
5637,Product_5637,Category_19,198.97,12.09
5638,Product_5638,Category_1,62.20,1.59
5639,Product_5639,Category_19,115.25,12.09
5640,Product_5640,Category_7,47.85,15.23
5641,Product_5641,Category_4,393.61,7.07
5642,Product_5642,Category_2,66.48,5.19
5643,Product_5643,Category_2,147.22,5.19
5644,Product_5644,Category_9,301.94,17.02
5645,Product_5645,Category_19,291.15,12.09
5646,Product_5646,Category_9,152.34,17.02
5647,Product_5647,Category_11,194.50,2.04
5648,Product_5648,Category_16,424.07,10.21
5649,Product_5649,Category_5,323.33,15.25
5650,Product_5650,Category_11,273.99,2.04
5651,Product_5651,Category_6,87.24,10.37
5652,Product_5652,Category_6,154.44,10.37
5653,Product_5653,Category_13,209.02,9.82
5654,Product_5654,Category_16,79.55,10.21
5655,Product_5655,Category_15,380.91,5.71
5656,Product_5656,Category_7,375.49,15.23
5657,Product_5657,Category_12,368.78,16.64
5658,Product_5658,Category_5,478.17,15.25
5659,Product_5659,Category_14,165.28,18.89
5660,Product_5660,Category_4,182.84,7.07
5661,Product_5661,Category_3,117.06,9.60
5662,Product_5662,Category_18,355.76,1.76
5663,Product_5663,Category_18,229.05,1.76
5664,Product_5664,Category_19,324.25,12.09
5665,Product_5665,Category_6,219.23,10.37
5666,Product_5666,Category_11,312.54,2.04
5667,Product_5667,Category_14,211.06,18.89
5668,Product_5668,Category_1,40.43,1.59
5669,Product_5669,Category_6,155.82,10.37
5670,Product_5670,Category_8,351.49,4.87
5671,Product_5671,Category_1,322.85,1.59
5672,Product_5672,Category_6,195.33,10.37
5673,Product_5673,Category_12,380.19,16.64
5674,Product_5674,Category_6,272.18,10.37
5675,Product_5675,Category_9,49.70,17.02
5676,Product_5676,Category_10,192.66,1.96
5677,Product_5677,Category_12,362.42,16.64
5678,Product_5678,Category_18,203.49,1.76
5679,Product_5679,Category_17,131.39,8.62
5680,Product_5680,Category_3,492.92,9.60
5681,Product_5681,Category_5,486.84,15.25
5682,Product_5682,Category_12,239.94,16.64
5683,Product_5683,Category_6,22.24,10.37
5684,Product_5684,Category_15,277.56,5.71
5685,Product_5685,Category_17,321.44,8.62
5686,Product_5686,Category_13,16.28,9.82
5687,Product_5687,Category_5,90.66,15.25
5688,Product_5688,Category_3,281.77,9.60
5689,Product_5689,Category_13,465.19,9.82
5690,Product_5690,Category_15,20.43,5.71
5691,Product_5691,Category_19,253.88,12.09
5692,Product_5692,Category_5,237.96,15.25
5693,Product_5693,Category_2,341.84,5.19
5694,Product_5694,Category_2,129.25,5.19
5695,Product_5695,Category_6,235.80,10.37
5696,Product_5696,Category_8,498.56,4.87
5697,Product_5697,Category_19,217.40,12.09
5698,Product_5698,Category_15,312.79,5.71
5699,Product_5699,Category_15,458.58,5.71
5700,Product_5700,Category_3,351.68,9.60
5701,Product_5701,Category_8,102.74,4.87
5702,Product_5702,Category_3,270.59,9.60
5703,Product_5703,Category_14,407.20,18.89
5704,Product_5704,Category_10,248.86,1.96
5705,Product_5705,Category_14,419.50,18.89
5706,Product_5706,Category_18,87.39,1.76
5707,Product_5707,Category_9,41.61,17.02
5708,Product_5708,Category_10,233.30,1.96
5709,Product_5709,Category_15,365.62,5.71
5710,Product_5710,Category_6,137.31,10.37
5711,Product_5711,Category_20,135.98,7.01
5712,Product_5712,Category_3,132.10,9.60
5713,Product_5713,Category_13,267.57,9.82
5714,Product_5714,Category_20,486.73,7.01
5715,Product_5715,Category_10,270.07,1.96
5716,Product_5716,Category_18,111.95,1.76
5717,Product_5717,Category_10,120.22,1.96
5718,Product_5718,Category_12,24.75,16.64
5719,Product_5719,Category_1,493.95,1.59
5720,Product_5720,Category_19,16.59,12.09
5721,Product_5721,Category_18,372.22,1.76
5722,Product_5722,Category_8,474.50,4.87
5723,Product_5723,Category_10,252.93,1.96
5724,Product_5724,Category_16,451.76,10.21
5725,Product_5725,Category_15,191.15,5.71
5726,Product_5726,Category_14,111.92,18.89
5727,Product_5727,Category_4,53.71,7.07
5728,Product_5728,Category_16,376.65,10.21
5729,Product_5729,Category_18,491.76,1.76
5730,Product_5730,Category_11,156.27,2.04
5731,Product_5731,Category_12,68.08,16.64
5732,Product_5732,Category_19,379.86,12.09
5733,Product_5733,Category_12,294.34,16.64
5734,Product_5734,Category_17,417.04,8.62
5735,Product_5735,Category_17,180.68,8.62
5736,Product_5736,Category_11,132.95,2.04
5737,Product_5737,Category_10,199.62,1.96
5738,Product_5738,Category_5,90.04,15.25
5739,Product_5739,Category_3,360.52,9.60
5740,Product_5740,Category_17,281.78,8.62
5741,Product_5741,Category_7,426.96,15.23
5742,Product_5742,Category_2,172.41,5.19
5743,Product_5743,Category_19,271.28,12.09
5744,Product_5744,Category_5,487.38,15.25
5745,Product_5745,Category_10,370.49,1.96
5746,Product_5746,Category_8,180.09,4.87
5747,Product_5747,Category_18,137.63,1.76
5748,Product_5748,Category_11,126.72,2.04
5749,Product_5749,Category_8,279.71,4.87
5750,Product_5750,Category_15,210.53,5.71
5751,Product_5751,Category_12,420.32,16.64
5752,Product_5752,Category_16,253.03,10.21
5753,Product_5753,Category_13,151.61,9.82
5754,Product_5754,Category_6,468.26,10.37
5755,Product_5755,Category_4,379.93,7.07
5756,Product_5756,Category_15,230.30,5.71
5757,Product_5757,Category_10,146.44,1.96
5758,Product_5758,Category_13,395.59,9.82
5759,Product_5759,Category_14,32.85,18.89
5760,Product_5760,Category_6,497.52,10.37
5761,Product_5761,Category_4,102.02,7.07
5762,Product_5762,Category_6,232.29,10.37
5763,Product_5763,Category_10,461.57,1.96
5764,Product_5764,Category_3,65.51,9.60
5765,Product_5765,Category_11,376.72,2.04
5766,Product_5766,Category_3,354.12,9.60
5767,Product_5767,Category_6,80.43,10.37
5768,Product_5768,Category_4,110.61,7.07
5769,Product_5769,Category_3,252.84,9.60
5770,Product_5770,Category_5,336.96,15.25
5771,Product_5771,Category_10,370.66,1.96
5772,Product_5772,Category_7,92.01,15.23
5773,Product_5773,Category_17,297.35,8.62
5774,Product_5774,Category_7,209.34,15.23
5775,Product_5775,Category_10,227.99,1.96
5776,Product_5776,Category_6,298.79,10.37
5777,Product_5777,Category_6,269.31,10.37
5778,Product_5778,Category_18,147.42,1.76
5779,Product_5779,Category_12,75.30,16.64
5780,Product_5780,Category_2,68.07,5.19
5781,Product_5781,Category_11,473.91,2.04
5782,Product_5782,Category_12,170.68,16.64
5783,Product_5783,Category_9,69.00,17.02
5784,Product_5784,Category_5,58.58,15.25
5785,Product_5785,Category_4,293.75,7.07
5786,Product_5786,Category_19,321.49,12.09
5787,Product_5787,Category_4,170.55,7.07
5788,Product_5788,Category_14,25.88,18.89
5789,Product_5789,Category_16,494.09,10.21
5790,Product_5790,Category_19,142.51,12.09
5791,Product_5791,Category_18,482.32,1.76
5792,Product_5792,Category_18,163.57,1.76
5793,Product_5793,Category_6,56.71,10.37
5794,Product_5794,Category_16,449.54,10.21
5795,Product_5795,Category_10,321.61,1.96
5796,Product_5796,Category_14,279.11,18.89
5797,Product_5797,Category_1,167.39,1.59
5798,Product_5798,Category_19,423.42,12.09
5799,Product_5799,Category_20,447.54,7.01
5800,Product_5800,Category_15,145.15,5.71
5801,Product_5801,Category_6,490.46,10.37
5802,Product_5802,Category_1,204.37,1.59
5803,Product_5803,Category_11,211.28,2.04
5804,Product_5804,Category_10,374.32,1.96
5805,Product_5805,Category_20,445.04,7.01
5806,Product_5806,Category_12,16.15,16.64
5807,Product_5807,Category_11,196.61,2.04
5808,Product_5808,Category_13,392.39,9.82
5809,Product_5809,Category_16,193.63,10.21
5810,Product_5810,Category_12,51.36,16.64
5811,Product_5811,Category_2,418.20,5.19
5812,Product_5812,Category_16,272.96,10.21
5813,Product_5813,Category_10,153.68,1.96
5814,Product_5814,Category_18,136.77,1.76
5815,Product_5815,Category_7,464.08,15.23
5816,Product_5816,Category_17,342.62,8.62
5817,Product_5817,Category_19,350.80,12.09
5818,Product_5818,Category_2,292.71,5.19
5819,Product_5819,Category_6,129.14,10.37
5820,Product_5820,Category_11,139.91,2.04
5821,Product_5821,Category_19,467.87,12.09
5822,Product_5822,Category_4,226.92,7.07
5823,Product_5823,Category_9,404.09,17.02
5824,Product_5824,Category_2,50.16,5.19
5825,Product_5825,Category_13,458.57,9.82
5826,Product_5826,Category_12,455.86,16.64
5827,Product_5827,Category_1,42.41,1.59
5828,Product_5828,Category_20,108.28,7.01
5829,Product_5829,Category_4,215.47,7.07
5830,Product_5830,Category_3,5.80,9.60
5831,Product_5831,Category_14,400.37,18.89
5832,Product_5832,Category_16,247.36,10.21
5833,Product_5833,Category_8,37.12,4.87
5834,Product_5834,Category_8,87.87,4.87
5835,Product_5835,Category_13,452.83,9.82
5836,Product_5836,Category_6,29.41,10.37
5837,Product_5837,Category_18,438.04,1.76
5838,Product_5838,Category_10,120.12,1.96
5839,Product_5839,Category_10,410.79,1.96
5840,Product_5840,Category_7,220.92,15.23
5841,Product_5841,Category_11,85.48,2.04
5842,Product_5842,Category_5,498.07,15.25
5843,Product_5843,Category_11,70.51,2.04
5844,Product_5844,Category_20,97.59,7.01
5845,Product_5845,Category_18,64.35,1.76
5846,Product_5846,Category_3,47.67,9.60
5847,Product_5847,Category_5,124.33,15.25
5848,Product_5848,Category_1,210.97,1.59
5849,Product_5849,Category_3,237.08,9.60
5850,Product_5850,Category_14,121.53,18.89
5851,Product_5851,Category_16,138.67,10.21
5852,Product_5852,Category_11,195.94,2.04
5853,Product_5853,Category_17,450.76,8.62
5854,Product_5854,Category_18,217.03,1.76
5855,Product_5855,Category_19,442.67,12.09
5856,Product_5856,Category_3,435.45,9.60
5857,Product_5857,Category_10,301.14,1.96
5858,Product_5858,Category_12,489.63,16.64
5859,Product_5859,Category_5,321.12,15.25
5860,Product_5860,Category_14,455.73,18.89
5861,Product_5861,Category_11,292.99,2.04
5862,Product_5862,Category_6,109.99,10.37
5863,Product_5863,Category_19,168.73,12.09
5864,Product_5864,Category_15,320.32,5.71
5865,Product_5865,Category_16,257.12,10.21
5866,Product_5866,Category_1,169.95,1.59
5867,Product_5867,Category_4,433.85,7.07
5868,Product_5868,Category_12,23.71,16.64
5869,Product_5869,Category_15,8.93,5.71
5870,Product_5870,Category_13,41.66,9.82
5871,Product_5871,Category_12,26.09,16.64
5872,Product_5872,Category_1,235.73,1.59
5873,Product_5873,Category_5,343.32,15.25
5874,Product_5874,Category_19,479.27,12.09
5875,Product_5875,Category_8,48.67,4.87
5876,Product_5876,Category_18,27.74,1.76
5877,Product_5877,Category_12,190.11,16.64
5878,Product_5878,Category_9,449.96,17.02
5879,Product_5879,Category_13,89.31,9.82
5880,Product_5880,Category_3,364.78,9.60
5881,Product_5881,Category_12,437.21,16.64
5882,Product_5882,Category_1,160.08,1.59
5883,Product_5883,Category_3,241.01,9.60
5884,Product_5884,Category_5,357.51,15.25
5885,Product_5885,Category_7,165.21,15.23
5886,Product_5886,Category_17,423.75,8.62
5887,Product_5887,Category_18,407.94,1.76
5888,Product_5888,Category_18,65.40,1.76
5889,Product_5889,Category_18,441.45,1.76
5890,Product_5890,Category_20,65.36,7.01
5891,Product_5891,Category_20,428.96,7.01
5892,Product_5892,Category_17,402.16,8.62
5893,Product_5893,Category_16,28.54,10.21
5894,Product_5894,Category_6,452.56,10.37
5895,Product_5895,Category_14,58.08,18.89
5896,Product_5896,Category_13,345.60,9.82
5897,Product_5897,Category_10,94.53,1.96
5898,Product_5898,Category_8,31.06,4.87
5899,Product_5899,Category_2,66.37,5.19
5900,Product_5900,Category_13,241.03,9.82
5901,Product_5901,Category_13,146.55,9.82
5902,Product_5902,Category_5,216.49,15.25
5903,Product_5903,Category_17,267.75,8.62
5904,Product_5904,Category_15,191.08,5.71
5905,Product_5905,Category_9,252.07,17.02
5906,Product_5906,Category_16,408.82,10.21
5907,Product_5907,Category_10,288.20,1.96
5908,Product_5908,Category_18,53.23,1.76
5909,Product_5909,Category_14,81.29,18.89
5910,Product_5910,Category_9,232.29,17.02
5911,Product_5911,Category_11,209.35,2.04
5912,Product_5912,Category_7,3.59,15.23
5913,Product_5913,Category_14,177.42,18.89
5914,Product_5914,Category_10,416.36,1.96
5915,Product_5915,Category_4,449.20,7.07
5916,Product_5916,Category_2,217.45,5.19
5917,Product_5917,Category_5,211.07,15.25
5918,Product_5918,Category_15,464.87,5.71
5919,Product_5919,Category_18,120.91,1.76
5920,Product_5920,Category_9,52.41,17.02
5921,Product_5921,Category_7,304.05,15.23
5922,Product_5922,Category_14,386.94,18.89
5923,Product_5923,Category_2,293.33,5.19
5924,Product_5924,Category_1,3.33,1.59
5925,Product_5925,Category_4,407.14,7.07
5926,Product_5926,Category_18,144.93,1.76
5927,Product_5927,Category_8,120.11,4.87
5928,Product_5928,Category_3,355.06,9.60
5929,Product_5929,Category_3,285.53,9.60
5930,Product_5930,Category_18,44.72,1.76
5931,Product_5931,Category_13,73.59,9.82
5932,Product_5932,Category_14,141.59,18.89
5933,Product_5933,Category_10,128.25,1.96
5934,Product_5934,Category_3,385.64,9.60
5935,Product_5935,Category_11,445.74,2.04
5936,Product_5936,Category_5,251.20,15.25
5937,Product_5937,Category_7,242.62,15.23
5938,Product_5938,Category_6,31.45,10.37
5939,Product_5939,Category_11,411.61,2.04
5940,Product_5940,Category_10,421.75,1.96
5941,Product_5941,Category_4,25.28,7.07
5942,Product_5942,Category_9,402.93,17.02
5943,Product_5943,Category_5,319.20,15.25
5944,Product_5944,Category_16,76.86,10.21
5945,Product_5945,Category_18,438.68,1.76
5946,Product_5946,Category_7,201.20,15.23
5947,Product_5947,Category_5,68.96,15.25
5948,Product_5948,Category_14,497.06,18.89
5949,Product_5949,Category_8,214.33,4.87
5950,Product_5950,Category_15,60.68,5.71
5951,Product_5951,Category_1,44.73,1.59
5952,Product_5952,Category_3,152.43,9.60
5953,Product_5953,Category_11,354.14,2.04
5954,Product_5954,Category_3,283.31,9.60
5955,Product_5955,Category_5,395.70,15.25
5956,Product_5956,Category_12,256.87,16.64
5957,Product_5957,Category_5,165.80,15.25
5958,Product_5958,Category_9,485.64,17.02
5959,Product_5959,Category_16,280.06,10.21
5960,Product_5960,Category_9,51.19,17.02
5961,Product_5961,Category_11,197.19,2.04
5962,Product_5962,Category_20,176.99,7.01
5963,Product_5963,Category_11,244.26,2.04
5964,Product_5964,Category_16,119.91,10.21
5965,Product_5965,Category_14,199.59,18.89
5966,Product_5966,Category_6,216.22,10.37
5967,Product_5967,Category_2,1.79,5.19
5968,Product_5968,Category_9,495.64,17.02
